[22/01/20 09:10:04] @elonmusk - RT by @_Bergelmir_: Cancel Cancel Culture! (Tue 09:35:23) https://twitter.com/elonmusk/status/1262783922708058113
[22/02/05 13:10:04] @elonmusk - RT by @_Bergelmir_:  (Sat 12:19:53) http://twitter.com/elonmusk/status/1490057614436282383
[24/08/21 17:37:23] @elonmusk - RT @ajtourville: NEWS: 2nd Neuralink patient Alex plays the first-person shooter game Counter-Strike 2 on his laptop computer using the Lin… (Wed 17:35:39) https://x.com/_/status/1826417919040856069
[24/08/21 17:51:23] @elonmusk - RT @rookisaacman: Our daily quarantine routine includes running around LC-39A—where so many historic missions launched. Yesterday, we check… (Wed 17:44:25) https://x.com/_/status/1826420124158738569
[24/08/21 19:29:21] @elonmusk - RT @SawyerMerritt: NEWS: @Neuralink has provided its first comprehensive update since successfully implanting its brain chip into a second… (Wed 19:08:56) https://x.com/_/status/1826441394002747442
[24/08/23 03:20:41] @elonmusk - RT @RuiHuang_art: Starbase 2050 7000 Frame complete loop cycle https://t.co/TdxaK1bC26 (Fri 03:20:41) https://x.com/_/status/1826927532983136621
[24/08/23 15:10:28] @elonmusk - RT @SpaceX: Meet the Polaris Dawn crew → https://pbs.twimg.com/media/GVsi5NRa8AEx1Zu.jpg (photo), https://pbs.twimg.com/media/GVsi6GMWEAAK10K.jpg (photo), https://pbs.twimg.com/media/GVsi7-Ia8AA12Oh.jpg (photo), https://pbs.twimg.com/media/GVsi9n_WAAAYYd6.jpg (photo) http://polarisprogram.com/dawn/ (Fri 15:05:08) https://x.com/_/status/1827104814003519809
[24/08/23 18:33:18] @elonmusk - RT @cb_doge: Get 𝕏 Premium | Try Grok 2 All this for just $8 per month when purchased via web. 🇺🇸 → Grok AI Chat → Grok A.I. Image Genera… (Fri 18:32:06) https://x.com/_/status/1827156898669343230
[24/08/23 18:40:24] @elonmusk - RT @BillAckman: Please take 40 minutes of your time and listen to one of the most important, moving, and inspirational speeches that I have… (Fri 18:36:27) https://x.com/_/status/1827157993881796844
[24/08/23 21:28:33] @elonmusk - RT @natemcgrady: ChatGPT - LLM Grok - LLMAO (Fri 21:23:33) https://x.com/_/status/1827200046531547617
[24/08/23 21:42:17] @elonmusk - RT @PolarisProgram: Early this morning, the Polaris Dawn crew visited the hangar at 39A to see Falcon 9 and Dragon before they rolled out t… (Fri 21:37:07) https://x.com/_/status/1827203460179050756
[24/08/23 21:56:15] @elonmusk - RT @rookisaacman: It was amazing to stop by the hangar and meet the incredible @SpaceX technicians & engineers working hard to get Falcon &… (Fri 21:53:41) https://x.com/_/status/1827207630537859253
[24/08/24 20:53:16] @elonmusk - RT @TeslaBoomerMama: Reassurance to all those who think my reputation is broken or my followers run to better sources of information since… (Sat 20:46:19) https://x.com/_/status/1827553064825262561
[24/08/24 21:56:07] @elonmusk - RT @SpaceX: Sunset at pad 39A https://pbs.twimg.com/media/GVy4H0Na8AUFC09.jpg (photo), https://pbs.twimg.com/media/GVy625ta8AcmguY.jpg (photo) (Sat 21:53:22) https://x.com/_/status/1827569938267038071
[24/08/25 02:20:11] @elonmusk - RT @TheRabbitHole84: "I think we should be extremely concerned about anything that undermines the First Amendment. There is a reason for th… (Sun 02:18:41) https://x.com/_/status/1827636705903436089
[24/08/25 03:09:07] @elonmusk - RT @FutureJurvetson: NASA just decided that SpaceX needs to rescue Boeing’s astronauts. Written before the Starliner debacle, Berger’s for… (Sun 03:08:19) https://x.com/_/status/1827649195865485424
[24/08/25 03:09:09] @elonmusk - RT @SciGuySpace: It’s true. The whole story of Crew Dragon’s development, the competition with Starliner, and the closed door NASA meeting… (Sun 03:06:03) https://x.com/_/status/1827648627948343582
[24/08/25 03:23:11] @elonmusk - RT @BillboardChris: A military family had their 16-year-old autistic son taken from them, because they refused to transition him. The boy… (Sun 03:20:24) https://x.com/_/status/1827652239722258783
[24/08/25 03:23:13] @elonmusk - RT @MarioNawfal: MEGYN KELLY: I FOUND TWITTER MORE HATEFUL BEFORE ELON TOOK OVER “I will just say this in Elon's and Twitter's defense.… (Sun 03:10:10) https://x.com/_/status/1827649662745989245
[24/08/25 03:30:15] @elonmusk - RT @Geiger_Capital: China just arrested the billionaire founder of a free speech messaging app for not moderating and censoring the content… (Sun 03:27:28) https://x.com/_/status/1827654017117462885
[24/08/25 03:30:21] @elonmusk - RT @SawyerMerritt: NEWS: Tesla will soon release the following features via an OTA update. • Display construction on your route with an ic… (Sun 03:18:53) https://x.com/_/status/1827651854978744506
[24/08/25 03:37:13] @elonmusk - RT @IEA: Solar PV alone is expected to meet roughly half of the growth in global electricity demand over 2024 & 2025 And solar & wind comb… (Sun 03:30:49) https://x.com/_/status/1827654859618693496
[24/08/25 03:51:05] @elonmusk - RT @chrispavlovski: I’m a little late to this, but for good reason — I’ve just safely departed from Europe. France has threatened Rumble,… (Sun 03:48:53) https://x.com/_/status/1827659408702062997
[24/08/25 04:05:10] @elonmusk - RT @elon_docs: Elon Musk: Moderation is a propaganda word for censorship. https://pbs.twimg.com/ext_tw_video_thumb/1827660559459680256/pu/img/F_RSDjR8s9XulVqC.jpg (video) (Sun 04:03:15) https://x.com/_/status/1827663021226741971
[24/08/25 04:12:08] @elonmusk - RT @TheChiefNerd: Robert F. Kennedy Jr Torches the DNC "The DNC and its media organs engineered a surge of popularity for Vice President H… (Sun 04:08:53) https://x.com/_/status/1827664438192685415
[24/08/25 04:19:10] @elonmusk - RT @iamyesyouareno: They jailed a guy for waving an English flag IN ENGLAND yesterday.  This meme is literally happening in real life. htt… (Sun 04:17:31) https://x.com/_/status/1827666612423422302
[24/08/26 00:28:13] @elonmusk - RT @PolarisProgram: More photos from Polaris Dawn and SpaceX’s full rehearsal of launch day activities → https://t.… http://www.flickr.com/photos/polarisprogramphotos/ (Mon 00:23:17) https://x.com/_/status/1827970054660452817
[24/08/26 00:56:08] @elonmusk - RT @alex_avoigt: Not bad https://pbs.twimg.com/media/GV49TI6XsAAK9qK.jpg (photo) (Mon 00:53:21) https://x.com/_/status/1827977619859493213
[24/08/26 00:56:18] @elonmusk - RT @elon_docs: Elon Musk: It appears that, when civilizations are under stress, the birth rate is high, but as soon as they have no externa… (Mon 00:49:12) https://x.com/_/status/1827976574114611596
[24/08/26 01:24:08] @elonmusk - RT @Bubblebathgirl: Kamala Harris says, if elected president, she’ll use executive action to confiscate guns if Congress doesn’t act within… (Mon 01:16:54) https://x.com/_/status/1827983546067136801
[24/08/26 18:05:18] @elonmusk - RT @MarioNawfal: 🚨GROK-2 OUTRUNS COMPETITION | BENCHMARK PERFORMANCE KEY SCORES - Graduate-Level Science Knowledge (GPQA): 56.0% (GPT-4 T… (Mon 17:59:10) https://x.com/_/status/1828235777496551439
[24/08/26 22:59:11] @elonmusk - RT @lindayaX: If freedom of speech is taken away, then dumb and silent we may be led, like sheep to the slaughter. - George Washington (Mon 22:56:48) https://x.com/_/status/1828310679079604335
[24/08/26 23:06:07] @elonmusk - RT @MarioNawfal: ELON: WE’RE GOING BACK TO THE MOON, AND WE’RE GOING THERE SOON! “The crazy thing is that it's been over half a century si… (Mon 22:57:35) https://x.com/_/status/1828310872915054646
[24/08/27 23:06:06] @elonmusk - RT @xai: 🚀 New Grok features in 𝕏 10.56 (iOS) • Image generation prompt suggestions • Improved model selector • Edit your prompt with a lon… (Tue 22:59:10) https://x.com/_/status/1828673659105362315
[24/08/28 17:02:23] @elonmusk - RT @MarioNawfal: ELON: WE WANT TO CREATE A FLOURISHING CIVILIZATION ON MARS "This is what we want Mars to look like with Starships coming… (Wed 16:56:05) https://x.com/_/status/1828944676474290448
[24/08/28 20:39:15] @elonmusk - RT @cybertruck: Four-Wheel Steering brings the magic of a sports car turning radius to your Cybertruck https://pbs.twimg.com/ext_tw_video_thumb/1828881496825815040/pu/img/Gf1mMpkRzwxLmNic.jpg (video) (Wed 20:38:00) https://x.com/_/status/1829000521815838844
[24/08/29 08:38:17] @elonmusk - RT @GadSaad: Yep. (Thu 08:34:35) https://x.com/_/status/1829180857338474710
[24/08/29 08:52:25] @elonmusk - RT @libsoftiktok: A group of illegals tried HIJACKING school buses carrying children on their way to school in California. The school now… (Thu 08:47:18) https://x.com/_/status/1829184058041196616
[24/08/29 08:52:27] @elonmusk - RT @EndWokeness: BREAKING: The man in Philadelphia who gunned down and tried to kiII 8 innocent Americans is an illegal immigrant  He's a… (Thu 08:47:03) https://x.com/_/status/1829183995336446200
[24/08/29 10:44:22] @elonmusk - RT @VivekGRamaswamy: A few weeks ago, I started pointing out that Kamala Harris wants to tax *unrealized* capital gains. The main objection… (Thu 10:38:25) https://x.com/_/status/1829212019628880340
[24/08/29 10:51:28] @elonmusk - RT @EndWokeness: Elon Musk nailed it 💯 https://pbs.twimg.com/media/GWKdiaHW0AkhHaH.jpg (photo) (Thu 10:45:29) https://x.com/_/status/1829213800060596554
[24/08/29 10:58:22] @elonmusk - RT @Not_the_Bee: "Migrants" attempted to board two separate school buses full of kids in San Diego. Here's the scoop. https://t.co/wOnDQlbW… (Thu 10:51:33) https://x.com/_/status/1829215324400705821
[24/08/29 16:13:12] @elonmusk - RT @JTLonsdale: They told you IDs-to-vote is “racist”, but in reality, requiring IDs makes it harder to cheat. US govt gives BILLIONS of d… (Thu 16:10:03) https://x.com/_/status/1829295477487190304
[24/08/29 16:20:30] @elonmusk - RT @EndWokeness: White liberals and black people are asked whether voter ID laws are racist. This is one of the greatest videos ever. htt… (Thu 16:10:07) https://x.com/_/status/1829295494910328974
[24/08/29 17:09:14] @elonmusk - RT @NASAAmes: Sail deployment achieved!  Our Advanced Composite Solar Sail System has successfully unfurled its sail & will use sunlight f… (Thu 17:05:44) https://x.com/_/status/1829309491118031031
[24/08/29 17:09:18] @elonmusk - RT @MAstronomers: 'Engineering is the closest thing to magic that exists in the world' - Elon Musk https://pbs.twimg.com/ext_tw_video_thumb/1828989365189582848/pu/img/3swdQh-B1MRWAMiK.jpg (video) (Thu 17:04:22) https://x.com/_/status/1829309146149032288
[24/08/29 22:59:09] @elonmusk - RT @TeslaBoomerMama: Men, register and vote! Mama tells you so. (Thu 22:55:16) https://x.com/_/status/1829397456842264855
[24/08/29 23:06:11] @elonmusk - RT @MarioNawfal: 🚨🇧🇷 BRAZIL'S MILITARY RELIES ON STARLINK FOR OPERATIONS & SECURITY A new letter from Brazil's Defense Ministry reveals th… (Thu 22:53:21) https://x.com/_/status/1829396974035955725
[24/08/29 23:34:06] @elonmusk - RT @MarioNawfal: 🇧🇷IS DEMOCRACY DEAD IN BRAZIL? Just over a month before municipal elections are due to begin in Brazil, Supreme Court Jud… (Thu 23:27:17) https://x.com/_/status/1829405512217042983
[24/08/30 05:08:18] @elonmusk - RT @MarioNawfal: 🚨🇺🇸ELON AND SENATOR MIKE LEE PUSH FOR VOTER ID, CITING FRAUD CONCERNS Senator Mike Lee and Elon have voiced strong suppor… (Fri 04:54:55) https://x.com/_/status/1829487965720224174
[24/08/30 05:29:05] @elonmusk - RT @SpaceX: Falcon 9 launches 21 @Starlink satellites to low-Earth orbit from Florida https://pbs.twimg.com/media/GWFgXUfagAAwEDL.jpg (photo), https://pbs.twimg.com/media/GWFgYQ0agAAFrGr.jpg (photo), https://pbs.twimg.com/ext_tw_video_thumb/1828848983588163584/pu/img/bM4V74Aa_uSPLJ_Z.jpg (video) (Fri 05:27:47) https://x.com/_/status/1829496234383716642
[24/08/30 14:00:25] @elonmusk - RT @chrispavlovski: Brazil no longer has Rumble and from media reports, they will no longer have X. World powers don’t want Rumble, they d… (Fri 13:53:44) https://x.com/_/status/1829623560958034364
[24/08/30 14:07:07] @elonmusk - RT @Jim_Jordan: Jack Smith. Election interference. https://pbs.twimg.com/media/GWQjjOcXoAAdXgQ.jpg (photo) (Fri 14:05:55) https://x.com/_/status/1829626627912785943
[24/08/30 15:59:06] @elonmusk - RT @stclairashley: The average income in Brazil is around $1,400 a month Brazilian citizens now face being fined over 528% more than their… (Fri 15:57:31) https://x.com/_/status/1829654712855249355
[24/08/30 16:34:14] @elonmusk - RT @X: power to the people in 🇧🇷 & everywhere else (Fri 16:29:32) https://x.com/_/status/1829662769991598466
[24/08/30 23:55:19] @elonmusk - RT @tedcruz: Brazil is banning X for one reason: to suppress free speech and thought. Unsurprisingly, Lula supports this decision, because… (Fri 23:51:01) https://x.com/_/status/1829773871362256933
[24/08/31 00:00:22] @elonmusk - RT @goddeketal: Brazil 2024: Where basic internet freedom is now a crime. https://pbs.twimg.com/media/GWQ8s_NWwAMA3S-.jpg (photo) (Fri 23:57:40) https://x.com/_/status/1829775547066356142
[24/08/31 00:07:09] @elonmusk - RT @CollinRugg: JUST IN: Tim Walz's brother says he is considering joining forces with Trump, says his brother is "not the type of characte… (Sat 00:04:29) https://x.com/_/status/1829777260133445997
[24/08/31 00:07:11] @elonmusk - RT @vitalyzdtv: Back in 2016 I used to be a Never Trumper.  Honestly I didn’t know why.  I even streaked the NBA finals with “Trump sucks… (Sat 00:03:33) https://x.com/_/status/1829777025525043636
[24/08/31 00:14:06] @elonmusk - RT @stillgray: 𝕏 TAKES THE CROWN AS BBC FADES 𝕏 stands tall while the once untouchable BBC might just be signing its own extinction warran… (Sat 00:13:47) https://x.com/_/status/1829779602283065603
[24/08/31 12:22:06] @elonmusk - RT @ajtourville: Back in May 2022, Elon Musk was awarded the Grand Cross of the Order of Merit in recognition of his exceptional contributi… (Sat 12:19:33) https://x.com/_/status/1829962246274900404
[24/08/31 12:22:10] @elonmusk - RT @MarioNawfal: 🇧🇷SEARCHES FOR VPN IN BRAZIL SKYROCKET Since August 30, searches on Google for the term VPN in Brazil have exploded, coin… (Sat 12:18:01) https://x.com/_/status/1829961861254824228
[24/09/01 00:28:09] @elonmusk - RT @PeterSweden7: Here's what's happening in Brazil. ▪️They banned X. ▪️Apple and Google ordered to remove X from app stores. ▪️People c… (Sun 00:26:50) https://x.com/_/status/1830145275765166403
[24/09/01 00:28:15] @elonmusk - RT @Rothmus: 💯 https://pbs.twimg.com/media/GWUgpA0XsAA1n4A.jpg (photo) (Sun 00:24:37) https://x.com/_/status/1830144714403664325
[24/09/01 00:35:08] @elonmusk - RT @BasedMikeLee: Please share if you agree that Brazil should face consequences for seizing American assets and shutting down X — all to s… (Sun 00:31:06) https://x.com/_/status/1830146348156354620
[24/09/01 00:42:16] @elonmusk - RT @paulg: Founder Mode: https://paulgraham.com/foundermode.html (Sun 00:35:15) https://x.com/_/status/1830147390319296949
[24/09/01 00:42:18] @elonmusk - RT @WholeMarsBlog: Giving $150,000 to illegal immigrants to buy homes is not a good policy idea at all.  Besides the massive costs to the… (Sun 00:33:52) https://x.com/_/status/1830147045627252837
[24/09/01 23:06:14] @elonmusk - RT @WallStreetSilv: Javier Milei President of Argentina (8 months) 🔊 … sound on https://pbs.twimg.com/amplify_video_thumb/1830359802196766721/img/bSFBjcCy3ienj_Os.jpg (video) (Sun 22:59:24) https://x.com/_/status/1830485660190351497
[24/09/01 23:27:07] @elonmusk - RT @AlexandreFiles: Por fim, Moraes considera um crime o Senador do Val dizer que "investigaria" a Polícia Federal que executa as ordens de… (Sun 23:26:36) https://x.com/_/status/1830492503079841879
[24/09/01 23:27:08] @elonmusk - RT @AlexandreFiles: Em uma decisão de 18 de agosto, Alexandre de Moraes justificou algumas de suas ordens ilegais. Em resumo, ele explica q… (Sun 23:26:25) https://x.com/_/status/1830492458783809939
[24/09/02 08:59:22] @elonmusk - RT @libsoftiktok: You can’t make this up. The City of Aurora is gaslighting the public about the migrant gang taking over apartment buildin… (Mon 08:46:59) https://x.com/_/status/1830633528775635105
[24/09/02 08:59:24] @elonmusk - RT @AdrianDittmann: JUST IN: Massive rally in support of Bolsonaro this Sunday in Paraná Brazil https://pbs.twimg.com/ext_tw_video_thumb/1829925630701703168/pu/img/JzeObhOcc4UJKLb8.jpg (video) (Mon 08:46:11) https://x.com/_/status/1830633326031560854
[24/09/02 09:06:18] @elonmusk - RT @Foro_MAD: #Brasil 🇧🇷 | 🚨 EL BLOQUEO DE @X EN BRASIL ES UN ATENTADO CONTRA LA LIBERTAD DE EXPRESIÓN Y LOS DERECHOS DE LOS BRASILEÑOS El… (Mon 09:00:09) https://x.com/_/status/1830636844121506049
[24/09/02 09:13:16] @elonmusk - RT @JMilei: FENÓMENO BARRIAL (Mon 09:06:49) https://x.com/_/status/1830638519691440514
[24/09/02 18:26:06] @elonmusk - RT @cb_doge: Elon Musk will hand the global citizenship award to Italian Prime Minister Giorgia Meloni during her upcoming visit to New Yor… (Mon 18:13:18) https://x.com/_/status/1830776046179721373
[24/09/02 21:21:09] @elonmusk - RT @MarioNawfal: 🚨🇺🇸STARLINK KEEPS ANTARCTICA RESEARCH TEAM CONNECTED SpaceX's Starlink network is keeping a U.S. research team connected… (Mon 21:16:19) https://x.com/_/status/1830822104175874352
[24/09/02 21:35:12] @elonmusk - RT @uaustinorg: At Convocation this very morning, founding students will cross the stage, shake President Kanelos' hand, and receive a copy… (Mon 21:33:26) https://x.com/_/status/1830826413328375898
[24/09/02 21:35:18] @elonmusk - RT @BasedMikeLee: They assured us they cared about the Constitution  I guess they lied https://pbs.twimg.com/media/GWgc1I7XwAAlccl.jpg (photo) (Mon 21:30:28) https://x.com/_/status/1830825666184380579
